epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,965.161,0.48689,0.36795,0.89094,0.89645,0.72143,0.844,0.58206,1.38865,1.99028,1.50807,0.00979705,0.00979705,0.00979705
43,987.885,0.49053,0.38046,0.89013,0.85485,0.66399,0.81096,0.53624,1.46157,1.80431,1.54118,0.0097921,0.0097921,0.0097921
44,1010.57,0.51852,0.39969,0.89885,0.89565,0.7598,0.84783,0.55861,1.29925,1.24821,1.38493,0.00978715,0.00978715,0.00978715
45,1033.27,0.51269,0.39477,0.896,0.88412,0.71063,0.8465,0.56341,1.34585,1.29137,1.36358,0.0097822,0.0097822,0.0097822
46,1056.01,0.52329,0.38878,0.90494,0.90273,0.73529,0.84631,0.56619,1.33296,1.3398,1.37343,0.00977725,0.00977725,0.00977725
47,1078.8,0.52151,0.39144,0.90462,0.83342,0.7549,0.84325,0.57175,1.25935,1.43153,1.28603,0.0097723,0.0097723,0.0097723
48,1101.55,0.5176,0.40629,0.90684,0.92453,0.68627,0.84186,0.56638,1.3029,1.35731,1.33254,0.00976735,0.00976735,0.00976735
49,1124.27,0.50497,0.38913,0.89827,0.87623,0.72876,0.83175,0.57864,1.3299,2.5813,1.33532,0.0097624,0.0097624,0.0097624
50,1147.03,0.52528,0.39806,0.90942,0.82991,0.7654,0.82342,0.55041,1.30694,1.78895,1.40356,0.00975745,0.00975745,0.00975745
51,1169.78,0.50705,0.37972,0.89163,0.8731,0.69118,0.78288,0.50607,1.46604,1.78206,1.50386,0.0097525,0.0097525,0.0097525
52,1192.57,0.49991,0.37387,0.89087,0.84198,0.72059,0.80454,0.55042,1.41592,2.03901,1.52268,0.00974755,0.00974755,0.00974755
53,1215.35,0.51064,0.38238,0.89382,0.81524,0.71378,0.8092,0.54052,1.31371,1.77259,1.41761,0.0097426,0.0097426,0.0097426
54,1238.12,0.50139,0.38951,0.88787,0.87781,0.73955,0.83484,0.54701,1.32906,1.50844,1.44909,0.00973765,0.00973765,0.00973765
55,1260.84,0.52003,0.40075,0.89873,0.89665,0.68045,0.7922,0.54394,1.38824,1.64927,1.57064,0.0097327,0.0097327,0.0097327
56,1283.63,0.50917,0.3905,0.89755,0.78216,0.79412,0.84181,0.57218,1.3481,1.65797,1.51299,0.00972775,0.00972775,0.00972775
57,1306.36,0.48607,0.36687,0.87812,0.83539,0.76961,0.84959,0.56916,1.36802,2.27839,1.46416,0.0097228,0.0097228,0.0097228
58,1329.13,0.49465,0.3845,0.88645,0.86065,0.69631,0.81483,0.55329,1.44945,1.54337,1.52034,0.00971785,0.00971785,0.00971785
59,1351.86,0.51025,0.37986,0.89528,0.83837,0.76281,0.84594,0.5572,1.43046,1.19348,1.514,0.0097129,0.0097129,0.0097129
60,1374.65,0.49875,0.38363,0.88895,0.91434,0.73256,0.8484,0.54622,1.47791,2.4356,1.57969,0.00970795,0.00970795,0.00970795
61,1397.38,0.5269,0.39834,0.90073,0.84426,0.7706,0.84581,0.53494,1.37838,2.14483,1.50897,0.009703,0.009703,0.009703
62,1420.13,0.50999,0.39899,0.90185,0.85264,0.73744,0.83867,0.56714,1.36888,1.45246,1.48271,0.00969805,0.00969805,0.00969805
63,1442.97,0.50238,0.37998,0.88762,0.8251,0.73529,0.82935,0.5452,1.37709,1.35631,1.44047,0.0096931,0.0096931,0.0096931
64,1465.61,0.48833,0.36688,0.87854,0.86777,0.77207,0.85878,0.57671,1.36528,1.35125,1.44682,0.00968815,0.00968815,0.00968815
65,1488.37,0.51704,0.37857,0.89676,0.88317,0.70407,0.84573,0.57031,1.31608,1.42287,1.34761,0.0096832,0.0096832,0.0096832
66,1511.18,0.51876,0.39266,0.91377,0.84971,0.69608,0.81441,0.56547,1.4348,1.48054,1.48231,0.00967825,0.00967825,0.00967825
67,1533.83,0.51407,0.38853,0.89931,0.85718,0.76492,0.85335,0.5802,1.44078,1.55746,1.58067,0.0096733,0.0096733,0.0096733
68,1556.53,0.48138,0.36745,0.88397,0.85852,0.71389,0.82109,0.56718,1.49221,1.89661,1.51756,0.00966835,0.00966835,0.00966835
69,1579.36,0.48013,0.37205,0.89248,0.87908,0.71275,0.81014,0.54645,1.48695,1.45729,1.68204,0.0096634,0.0096634,0.0096634
