epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,463.765,0.92632,1.02689,1.09895,0.53058,0.53272,0.49535,0.33869,0.86827,6.40163,1.01866,0.0095941,0.0095941,0.0095941
43,474.379,0.87682,0.97427,1.09406,0.52315,0.5301,0.53165,0.35899,0.89105,5.71664,1.03062,0.0095842,0.0095842,0.0095842
44,484.895,0.92461,1.00142,1.11751,0.59035,0.47296,0.55248,0.37835,0.90847,4.98404,1.04726,0.0095743,0.0095743,0.0095743
45,495.6,0.85459,0.91912,1.0535,0.65803,0.41624,0.51755,0.35416,0.90818,2.72858,1.05998,0.0095644,0.0095644,0.0095644
46,506.199,0.91514,0.96828,1.09826,0.54586,0.52926,0.52448,0.35849,0.92614,3.07956,1.08918,0.0095545,0.0095545,0.0095545
47,516.682,0.87282,0.96354,1.06516,0.4922,0.58135,0.5266,0.3638,0.91866,4.68498,1.08447,0.0095446,0.0095446,0.0095446
48,527.315,0.85934,0.94168,1.06715,0.55679,0.45158,0.52601,0.37784,0.83992,5.78703,1.00017,0.0095347,0.0095347,0.0095347
49,537.855,0.86751,0.94072,1.07384,0.5461,0.531,0.55566,0.38706,0.86382,6.37439,1.02557,0.0095248,0.0095248,0.0095248
50,548.566,0.89162,0.92691,1.0963,0.58047,0.56262,0.57226,0.40002,0.8863,4.28956,1.0568,0.0095149,0.0095149,0.0095149
51,559.417,0.87044,0.93672,1.088,0.58566,0.55964,0.57273,0.40333,0.86247,7.67542,1.02172,0.009505,0.009505,0.009505
52,570.177,0.89921,0.92541,1.08249,0.52325,0.48714,0.49674,0.34212,0.95355,2.9063,1.11221,0.0094951,0.0094951,0.0094951
53,580.637,0.89396,0.94565,1.09056,0.50849,0.6438,0.59417,0.41336,0.86296,4.85141,0.9975,0.0094852,0.0094852,0.0094852
54,591.511,0.8629,0.85929,1.07289,0.5755,0.5758,0.5703,0.40994,0.86268,5.58294,1.02628,0.0094753,0.0094753,0.0094753
55,602.01,0.8713,0.89991,1.07506,0.59517,0.51444,0.54666,0.37814,0.87386,7.10317,1.04469,0.0094654,0.0094654,0.0094654
56,612.542,0.85579,0.93203,1.06687,0.43205,0.6554,0.52161,0.3636,0.8884,4.60789,1.03898,0.0094555,0.0094555,0.0094555
