epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,1187,1.15608,0.93547,1.19535,0.75173,0.75697,0.80799,0.50346,1.27722,5.60665,1.25153,0.0097624,0.0097624,0.0097624
50,1210.43,1.14601,0.96057,1.19795,0.82914,0.69118,0.82548,0.49047,1.28281,2.11345,1.22451,0.00975745,0.00975745,0.00975745
51,1234.06,1.13259,0.92235,1.18764,0.78936,0.76961,0.83404,0.50473,1.2179,2.30697,1.19282,0.0097525,0.0097525,0.0097525
52,1258.56,1.14831,0.92657,1.20773,0.76911,0.82353,0.87232,0.52319,1.26537,2.22907,1.2002,0.00974755,0.00974755,0.00974755
53,1282.48,1.15839,0.91419,1.20285,0.79445,0.79412,0.84041,0.50155,1.35557,3.37371,1.24793,0.0097426,0.0097426,0.0097426
54,1306.87,1.13175,0.94622,1.19602,0.75676,0.80392,0.82369,0.48282,1.34801,4.79489,1.28048,0.00973765,0.00973765,0.00973765
55,1330.54,1.13173,0.93712,1.18513,0.84394,0.79529,0.88643,0.51961,1.32568,3.15194,1.28229,0.0097327,0.0097327,0.0097327
56,1353.84,1.13968,0.92234,1.19745,0.73819,0.84314,0.85201,0.49108,1.31961,3.52699,1.25361,0.00972775,0.00972775,0.00972775
57,1377.34,1.14025,0.91924,1.19383,0.77933,0.84827,0.86215,0.50682,1.44857,4.57845,1.33989,0.0097228,0.0097228,0.0097228
58,1400.69,1.12798,0.90817,1.18266,0.75238,0.84314,0.83682,0.48293,1.24153,4.42339,1.2264,0.00971785,0.00971785,0.00971785
59,1424.28,1.10089,0.88393,1.1821,0.75634,0.85211,0.87851,0.53696,1.19523,4.04645,1.16927,0.0097129,0.0097129,0.0097129
60,1448.7,1.0956,0.91169,1.17319,0.83334,0.73529,0.83261,0.50296,1.33328,2.23328,1.26023,0.00970795,0.00970795,0.00970795
61,1472.01,1.07628,0.86012,1.15188,0.79127,0.77451,0.83874,0.51222,1.25192,4.78029,1.20275,0.009703,0.009703,0.009703
62,1495.46,1.10911,0.8732,1.18442,0.79526,0.73039,0.81758,0.49152,1.21214,5.57852,1.19416,0.00969805,0.00969805,0.00969805
63,1518.9,1.09364,0.88249,1.17669,0.86269,0.76993,0.9015,0.52764,1.24435,2.41936,1.22301,0.0096931,0.0096931,0.0096931
64,1542.41,1.09044,0.85115,1.17183,0.80067,0.76961,0.83739,0.47804,1.29948,4.53651,1.23747,0.00968815,0.00968815,0.00968815
65,1566,1.09546,0.86781,1.17464,0.80282,0.7784,0.85361,0.50601,1.17143,1.57947,1.18842,0.0096832,0.0096832,0.0096832
66,1589.51,1.07239,0.86227,1.16263,0.79171,0.78256,0.84045,0.51746,1.30416,3.38091,1.2374,0.00967825,0.00967825,0.00967825
67,1612.91,1.07599,0.88994,1.16134,0.79616,0.77941,0.82348,0.49366,1.20142,4.72819,1.20171,0.0096733,0.0096733,0.0096733
68,1636.25,1.05415,0.83796,1.14085,0.80883,0.7881,0.8465,0.51604,1.32461,4.74256,1.23751,0.00966835,0.00966835,0.00966835
69,1659.91,1.05643,0.84652,1.14451,0.83812,0.78677,0.87223,0.50413,1.42005,3.12667,1.29829,0.0096634,0.0096634,0.0096634
70,1683.64,1.08509,0.86434,1.15809,0.76287,0.82843,0.84495,0.50818,1.32955,4.83913,1.26544,0.00965845,0.00965845,0.00965845
71,1707.12,1.09416,0.87592,1.17894,0.80032,0.83333,0.86926,0.53296,1.24644,3.06182,1.20734,0.0096535,0.0096535,0.0096535
72,1730.55,1.03835,0.82985,1.15382,0.76732,0.79412,0.82539,0.50728,1.32775,7.28505,1.27215,0.00964855,0.00964855,0.00964855
73,1753.9,1.03619,0.82566,1.13337,0.85489,0.72199,0.83916,0.49602,1.25278,3.64521,1.23225,0.0096436,0.0096436,0.0096436
74,1777.2,1.03417,0.82199,1.13228,0.86186,0.76457,0.85135,0.51622,1.24495,1.66249,1.21065,0.00963865,0.00963865,0.00963865
75,1800.64,1.05503,0.81737,1.12306,0.76095,0.77941,0.83069,0.48224,1.46242,3.39533,1.33698,0.0096337,0.0096337,0.0096337
76,1824,1.06134,0.84568,1.15064,0.82101,0.7598,0.85664,0.50145,1.24355,3.34067,1.22044,0.00962875,0.00962875,0.00962875
77,1847.38,1.03813,0.81926,1.14265,0.77494,0.83333,0.86984,0.53176,1.18104,1.27162,1.18608,0.0096238,0.0096238,0.0096238
78,1870.67,1.04757,0.82568,1.13579,0.8517,0.79902,0.86597,0.51255,1.36908,2.26882,1.29534,0.00961885,0.00961885,0.00961885
79,1893.96,1.03775,0.82899,1.13787,0.78688,0.86275,0.8573,0.5102,1.49383,3.30059,1.40384,0.0096139,0.0096139,0.0096139
80,1917.24,1.03894,0.82102,1.13516,0.80548,0.83224,0.86521,0.52339,1.24237,3.37443,1.2184,0.00960895,0.00960895,0.00960895
81,1940.93,1.02264,0.78895,1.12468,0.87417,0.73039,0.86755,0.50787,1.28779,4.77887,1.23823,0.009604,0.009604,0.009604
82,1964.27,0.98297,0.76126,1.09731,0.89753,0.77284,0.87974,0.54313,1.1777,2.33159,1.18,0.00959905,0.00959905,0.00959905
83,1988.92,0.98189,0.77354,1.10432,0.81562,0.81373,0.85808,0.51382,1.21006,3.96442,1.18204,0.0095941,0.0095941,0.0095941
84,2012.86,1.00896,0.80373,1.12485,0.82324,0.85294,0.86206,0.50595,1.22619,2.95783,1.19217,0.00958915,0.00958915,0.00958915
85,2037.01,0.99091,0.79329,1.10386,0.8077,0.82843,0.8713,0.52298,1.42548,4.45649,1.3045,0.0095842,0.0095842,0.0095842
86,2060.84,0.99579,0.77848,1.1087,0.8344,0.79035,0.8789,0.52984,1.33382,2.52205,1.28003,0.00957925,0.00957925,0.00957925
87,2084.52,0.99212,0.77284,1.10212,0.8158,0.80331,0.86309,0.51091,1.35271,3.30668,1.31398,0.0095743,0.0095743,0.0095743
88,2108.39,0.99584,0.78046,1.12214,0.79206,0.84022,0.85042,0.50954,1.30667,2.58872,1.28172,0.00956935,0.00956935,0.00956935
89,2132.19,0.99894,0.7855,1.10917,0.79575,0.84033,0.86836,0.51554,1.26006,4.79376,1.21409,0.0095644,0.0095644,0.0095644
90,2155.95,1.00397,0.76955,1.11624,0.83986,0.79696,0.8536,0.52438,1.24311,2.24497,1.23737,0.00955945,0.00955945,0.00955945
91,2180.09,0.98615,0.77386,1.10052,0.87812,0.77702,0.8852,0.53308,1.32582,3.53204,1.30622,0.0095545,0.0095545,0.0095545
92,2203.9,0.96299,0.75594,1.08787,0.78213,0.86765,0.88417,0.52588,1.30208,3.54148,1.23404,0.00954955,0.00954955,0.00954955
93,2227.64,0.95422,0.77854,1.0843,0.7889,0.82434,0.86979,0.51668,1.32974,2.56924,1.23986,0.0095446,0.0095446,0.0095446
94,2251.74,0.99645,0.77305,1.1036,0.76599,0.81834,0.84223,0.5124,1.336,3.26851,1.23205,0.00953965,0.00953965,0.00953965
95,2275.63,0.96277,0.76567,1.09063,0.80675,0.83824,0.87468,0.52603,1.34148,2.70776,1.25981,0.0095347,0.0095347,0.0095347
96,2299.36,0.96668,0.7324,1.09256,0.83826,0.80882,0.88193,0.52437,1.28168,3.9707,1.22597,0.00952975,0.00952975,0.00952975
97,2323.32,0.97411,0.76961,1.10378,0.84533,0.84804,0.90656,0.51737,1.34704,2.57083,1.27452,0.0095248,0.0095248,0.0095248
98,2347.27,0.94801,0.73794,1.0991,0.82708,0.82065,0.8724,0.52418,1.31655,2.56381,1.27589,0.00951985,0.00951985,0.00951985
99,2371.01,0.93632,0.71995,1.07193,0.75458,0.85909,0.85544,0.51282,1.33596,3.95612,1.25749,0.0095149,0.0095149,0.0095149
100,2394.85,0.94603,0.73742,1.08649,0.82053,0.83333,0.8748,0.53935,1.27012,3.87615,1.21514,0.00950995,0.00950995,0.00950995
101,2418.94,0.96237,0.71816,1.09245,0.83683,0.80451,0.88233,0.53982,1.28201,2.49682,1.26637,0.009505,0.009505,0.009505
102,2442.69,0.9552,0.73693,1.07901,0.82342,0.82294,0.86733,0.53405,1.35064,3.65233,1.27822,0.00950005,0.00950005,0.00950005
103,2466.41,0.92078,0.72274,1.07733,0.83649,0.78922,0.86054,0.51975,1.36818,2.88076,1.2725,0.0094951,0.0094951,0.0094951
104,2490.16,0.92365,0.71637,1.07703,0.84451,0.80392,0.86722,0.51801,1.27009,1.70007,1.24412,0.00949015,0.00949015,0.00949015
105,2513.96,0.95623,0.75049,1.09441,0.86921,0.79412,0.86703,0.53591,1.29887,4.77388,1.25831,0.0094852,0.0094852,0.0094852
106,2537.71,0.9723,0.76176,1.10572,0.8645,0.81863,0.8589,0.51578,1.31553,6.84706,1.29267,0.00948025,0.00948025,0.00948025
107,2561.46,0.90083,0.70312,1.05694,0.74671,0.84804,0.8582,0.52183,1.25083,4.11518,1.25658,0.0094753,0.0094753,0.0094753
108,2585.23,0.91925,0.70159,1.08306,0.79104,0.83508,0.83291,0.49922,1.36467,4.84559,1.30821,0.00947035,0.00947035,0.00947035
109,2608.97,0.90082,0.6632,1.05375,0.81266,0.81373,0.86718,0.5203,1.36105,3.08128,1.28527,0.0094654,0.0094654,0.0094654
110,2632.73,0.89953,0.69976,1.06067,0.72257,0.86819,0.85786,0.5217,1.29846,3.18308,1.26154,0.00946045,0.00946045,0.00946045
111,2656.53,0.91561,0.69836,1.07106,0.8229,0.77451,0.85148,0.51606,1.26156,3.37801,1.27685,0.0094555,0.0094555,0.0094555
112,2680.32,0.90497,0.6961,1.075,0.8294,0.78648,0.86789,0.52162,1.29213,3.41267,1.25262,0.00945055,0.00945055,0.00945055
113,2704.14,0.89967,0.68505,1.06207,0.74759,0.85662,0.8771,0.52585,1.33891,3.1613,1.27699,0.0094456,0.0094456,0.0094456
114,2727.89,0.92828,0.71588,1.0791,0.85662,0.79076,0.873,0.52759,1.28862,2.06798,1.24071,0.00944065,0.00944065,0.00944065
115,2751.33,0.90207,0.68551,1.06026,0.79536,0.8002,0.84858,0.53047,1.20257,6.1804,1.21722,0.0094357,0.0094357,0.0094357
116,2774.68,0.91719,0.6897,1.07572,0.82521,0.80998,0.87327,0.51856,1.28463,3.31831,1.27258,0.00943075,0.00943075,0.00943075
117,2797.99,0.89274,0.68367,1.06039,0.81827,0.82843,0.85903,0.52993,1.2017,3.74674,1.23389,0.0094258,0.0094258,0.0094258
118,2821.31,0.86068,0.65793,1.0371,0.81726,0.81117,0.88069,0.53938,1.22753,4.1462,1.24208,0.00942085,0.00942085,0.00942085
119,2844.64,0.87882,0.6858,1.0424,0.83111,0.78922,0.8726,0.53209,1.2283,3.1782,1.23735,0.0094159,0.0094159,0.0094159
120,2867.94,0.88403,0.69076,1.07449,0.78954,0.83333,0.8558,0.52415,1.31901,6.02032,1.30687,0.00941095,0.00941095,0.00941095
121,2891.27,0.90045,0.68919,1.0788,0.8105,0.83333,0.86363,0.5395,1.25869,2.39396,1.23721,0.009406,0.009406,0.009406
122,2914.64,0.86929,0.67566,1.05337,0.85438,0.85784,0.88383,0.55333,1.30633,3.88854,1.28578,0.00940105,0.00940105,0.00940105
123,2938.71,0.88881,0.66713,1.04873,0.82583,0.8135,0.85504,0.53545,1.24418,4.56035,1.26752,0.0093961,0.0093961,0.0093961
124,2961.97,0.87671,0.66804,1.0711,0.83824,0.83828,0.87744,0.53116,1.31169,5.2044,1.27435,0.00939115,0.00939115,0.00939115
125,2985.35,0.86278,0.67831,1.04944,0.79565,0.81863,0.87007,0.52269,1.34926,4.28255,1.30032,0.0093862,0.0093862,0.0093862
126,3008.65,0.86549,0.66172,1.05236,0.82375,0.80392,0.85367,0.52101,1.26337,4.15188,1.2411,0.00938125,0.00938125,0.00938125
127,3032.01,0.87415,0.67428,1.04503,0.88928,0.77941,0.87796,0.53914,1.23465,4.27359,1.2392,0.0093763,0.0093763,0.0093763
128,3055.37,0.85486,0.62695,1.03515,0.80941,0.8119,0.85724,0.52744,1.34785,3.83193,1.32674,0.00937135,0.00937135,0.00937135
129,3078.74,0.85936,0.66282,1.04622,0.8179,0.77061,0.8518,0.53144,1.30687,4.58103,1.28302,0.0093664,0.0093664,0.0093664
130,3102.06,0.82012,0.63513,1.03205,0.79979,0.81373,0.8639,0.54146,1.2543,4.88473,1.27114,0.00936145,0.00936145,0.00936145
131,3125.35,0.868,0.67935,1.04166,0.85526,0.78922,0.87002,0.53853,1.30616,2.63442,1.2781,0.0093565,0.0093565,0.0093565
132,3148.67,0.8647,0.64581,1.03346,0.8115,0.77941,0.84854,0.51662,1.30959,3.75038,1.31449,0.00935155,0.00935155,0.00935155
133,3172.06,0.86228,0.6758,1.04545,0.71677,0.85784,0.86856,0.53159,1.30357,4.91516,1.27841,0.0093466,0.0093466,0.0093466
134,3195.36,0.85155,0.65754,1.03299,0.83936,0.82843,0.87982,0.54459,1.33407,3.98777,1.27248,0.00934165,0.00934165,0.00934165
135,3218.67,0.84466,0.6599,1.04659,0.83067,0.80392,0.87679,0.5594,1.29324,2.75187,1.26371,0.0093367,0.0093367,0.0093367
136,3242.68,0.84052,0.65147,1.02872,0.83959,0.84671,0.88541,0.56153,1.3071,2.75533,1.26252,0.00933175,0.00933175,0.00933175
137,3266.71,0.85026,0.67896,1.04246,0.82181,0.85784,0.90485,0.57431,1.38108,2.52823,1.32689,0.0093268,0.0093268,0.0093268
138,3290.64,0.84096,0.65302,1.02713,0.86361,0.76961,0.87754,0.53608,1.27983,2.78152,1.28547,0.00932185,0.00932185,0.00932185
139,3313.88,0.85835,0.66905,1.04154,0.87021,0.75,0.8799,0.53975,1.22278,2.08231,1.23965,0.0093169,0.0093169,0.0093169
140,3337.17,0.82407,0.64017,1.03395,0.84466,0.77296,0.87039,0.52522,1.20815,2.82514,1.27168,0.00931195,0.00931195,0.00931195
141,3360.47,0.83993,0.61794,1.03953,0.81091,0.82353,0.86249,0.52152,1.33278,6.5426,1.34999,0.009307,0.009307,0.009307
142,3383.73,0.83606,0.63465,1.03786,0.82443,0.82867,0.86986,0.53506,1.38544,3.78727,1.33442,0.00930205,0.00930205,0.00930205
143,3407.09,0.82168,0.60304,1.01953,0.82157,0.85784,0.88001,0.53858,1.52029,3.63524,1.45653,0.0092971,0.0092971,0.0092971
144,3430.4,0.85086,0.65073,1.04143,0.83547,0.84314,0.88807,0.53484,1.33397,3.04858,1.33923,0.00929215,0.00929215,0.00929215
145,3453.7,0.8283,0.62041,1.01411,0.82812,0.80301,0.88394,0.53575,1.23887,3.11208,1.25559,0.0092872,0.0092872,0.0092872
146,3476.96,0.86623,0.66733,1.04799,0.88601,0.79412,0.89533,0.53156,1.31615,3.03407,1.29524,0.00928225,0.00928225,0.00928225
147,3500.25,0.81353,0.64133,1.03128,0.78727,0.87076,0.88644,0.5429,1.26511,3.74641,1.26223,0.0092773,0.0092773,0.0092773
148,3523.67,0.81809,0.638,1.02269,0.84187,0.79902,0.8668,0.53898,1.4598,3.76538,1.42189,0.00927235,0.00927235,0.00927235
149,3547.02,0.81466,0.62569,1.02028,0.84548,0.76471,0.86153,0.5334,1.26311,4.43982,1.29702,0.0092674,0.0092674,0.0092674
150,3570.31,0.81896,0.63408,1.02291,0.85366,0.80882,0.85922,0.51983,1.30353,4.76597,1.29952,0.00926245,0.00926245,0.00926245
151,3593.65,0.81886,0.62721,1.01975,0.80972,0.85294,0.85425,0.51253,1.31422,5.50815,1.3204,0.0092575,0.0092575,0.0092575
152,3617.06,0.81927,0.63087,1.0206,0.76714,0.84804,0.85255,0.52172,1.30615,3.99473,1.32469,0.00925255,0.00925255,0.00925255
153,3640.33,0.8224,0.65478,1.03198,0.82029,0.81373,0.86724,0.53071,1.44074,3.55848,1.39306,0.0092476,0.0092476,0.0092476
154,3663.65,0.82737,0.64595,1.03323,0.78783,0.80091,0.86942,0.55392,1.30079,3.85234,1.30053,0.00924265,0.00924265,0.00924265
155,3686.92,0.80493,0.62995,1.01489,0.81301,0.80882,0.86533,0.53948,1.31122,2.29755,1.29965,0.0092377,0.0092377,0.0092377
156,3710.19,0.80724,0.60278,1.01016,0.84698,0.80392,0.87745,0.54005,1.37612,4.44339,1.35944,0.00923275,0.00923275,0.00923275
157,3733.52,0.7992,0.59272,1.01636,0.83906,0.77941,0.8733,0.54062,1.33895,2.72483,1.32497,0.0092278,0.0092278,0.0092278
158,3756.9,0.79964,0.60523,1.02007,0.8655,0.80882,0.85408,0.52282,1.32028,3.09914,1.32637,0.00922285,0.00922285,0.00922285
159,3780.19,0.8015,0.607,1.02703,0.85401,0.79412,0.86617,0.53273,1.26802,3.09278,1.30189,0.0092179,0.0092179,0.0092179
160,3803.55,0.78873,0.59982,1.01204,0.85732,0.79527,0.86698,0.51904,1.29383,3.08947,1.28109,0.00921295,0.00921295,0.00921295
161,3826.84,0.77572,0.5971,1.00994,0.82187,0.82353,0.87712,0.52737,1.35516,3.92756,1.27544,0.009208,0.009208,0.009208
162,3850.18,0.78556,0.59485,1.00596,0.82592,0.79412,0.84965,0.53633,1.4311,4.26765,1.36568,0.00920305,0.00920305,0.00920305
163,3874.95,0.76628,0.6097,1.00613,0.88014,0.77941,0.87403,0.541,1.28519,2.36464,1.26394,0.0091981,0.0091981,0.0091981
164,3899.34,0.80939,0.61453,1.01587,0.83355,0.79412,0.87992,0.54468,1.24814,2.80866,1.27899,0.00919315,0.00919315,0.00919315
165,3923.69,0.7813,0.58883,1.01111,0.83133,0.86275,0.89461,0.56029,1.26004,3.262,1.27734,0.0091882,0.0091882,0.0091882
166,3948.04,0.78554,0.596,0.99743,0.83779,0.81017,0.87629,0.54335,1.28789,3.06655,1.25917,0.00918325,0.00918325,0.00918325
167,3972.38,0.76646,0.59715,0.99458,0.82712,0.80392,0.87012,0.54436,1.34214,3.10156,1.27352,0.0091783,0.0091783,0.0091783
168,3996.71,0.79723,0.6289,1.02246,0.85804,0.82958,0.89225,0.55687,1.24375,3.33813,1.24948,0.00917335,0.00917335,0.00917335
169,4021.06,0.79605,0.61899,1.03049,0.79752,0.86886,0.89374,0.5554,1.36396,3.22086,1.37098,0.0091684,0.0091684,0.0091684
170,4045.4,0.8072,0.62381,1.02674,0.83197,0.81863,0.87996,0.54078,1.3356,2.44393,1.31982,0.00916345,0.00916345,0.00916345
171,4069.76,0.8102,0.62822,1.02239,0.8501,0.80622,0.87011,0.54454,1.36812,3.24694,1.34885,0.0091585,0.0091585,0.0091585
172,4094.06,0.78225,0.58798,1.01413,0.84395,0.81863,0.87609,0.55446,1.21093,3.37662,1.25143,0.00915355,0.00915355,0.00915355
173,4118.4,0.77801,0.59336,0.99839,0.83843,0.81373,0.8926,0.55254,1.29729,1.6539,1.2654,0.0091486,0.0091486,0.0091486
174,4142.79,0.76173,0.58955,1.00466,0.80044,0.82843,0.87234,0.54311,1.21632,4.68805,1.22226,0.00914365,0.00914365,0.00914365
175,4167.06,0.76427,0.5835,0.99295,0.78677,0.83333,0.82287,0.52306,1.12914,3.57848,1.19798,0.0091387,0.0091387,0.0091387
176,4191.45,0.7639,0.58672,0.99513,0.82324,0.82843,0.85731,0.52501,1.28049,3.15454,1.26588,0.00913375,0.00913375,0.00913375
177,4215.77,0.73549,0.57875,0.97712,0.82804,0.7402,0.85195,0.52235,1.30851,4.41801,1.3199,0.0091288,0.0091288,0.0091288
178,4240.1,0.76724,0.61608,0.99646,0.83828,0.77451,0.86591,0.53637,1.18321,3.99666,1.21241,0.00912385,0.00912385,0.00912385
179,4264.4,0.75804,0.5943,0.9917,0.89699,0.79902,0.87534,0.53517,1.18537,4.02616,1.22339,0.0091189,0.0091189,0.0091189
180,4288.7,0.73613,0.56122,0.98293,0.85446,0.78922,0.872,0.54354,1.31144,3.51609,1.32329,0.00911395,0.00911395,0.00911395
181,4312.99,0.75763,0.57657,0.9911,0.83585,0.80392,0.88202,0.56768,1.21366,2.38387,1.24586,0.009109,0.009109,0.009109
182,4337.4,0.72707,0.55073,0.97544,0.85599,0.79412,0.87965,0.56224,1.25069,4.51086,1.26623,0.00910405,0.00910405,0.00910405
183,4361.71,0.7539,0.57107,0.99529,0.8406,0.82725,0.88224,0.562,1.24453,3.88819,1.25732,0.0090991,0.0090991,0.0090991
184,4386.05,0.71771,0.54262,0.97549,0.84383,0.84755,0.87069,0.54485,1.34954,4.19917,1.28815,0.00909415,0.00909415,0.00909415
