epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,147.472,0.54296,0.48454,0.9222,0.66849,0.50114,0.59822,0.43212,0.90319,1.51072,1.1407,0.0098812,0.0098812,0.0098812
14,157.385,0.53616,0.46692,0.91527,0.4927,0.58013,0.54852,0.39007,0.89286,5.92442,1.16925,0.0098713,0.0098713,0.0098713
15,167.44,0.53471,0.45171,0.92967,0.6037,0.50995,0.52583,0.39909,0.90016,5.62888,1.15461,0.0098614,0.0098614,0.0098614
16,177.459,0.5417,0.4567,0.92135,0.62841,0.50452,0.54251,0.39768,0.86736,2.49605,1.12879,0.0098515,0.0098515,0.0098515
17,187.537,0.55397,0.48659,0.92786,0.59002,0.50772,0.53237,0.40065,0.88855,2.63803,1.13716,0.0098416,0.0098416,0.0098416
18,197.558,0.54888,0.45794,0.92326,0.7462,0.4729,0.58931,0.42015,0.90022,2.14185,1.15021,0.0098317,0.0098317,0.0098317
19,207.755,0.53846,0.46379,0.91199,0.61492,0.4871,0.55199,0.39651,0.89829,3.48258,1.13067,0.0098218,0.0098218,0.0098218
20,217.681,0.53101,0.44357,0.91049,0.65469,0.48706,0.57097,0.43323,0.8762,1.51456,1.09749,0.0098119,0.0098119,0.0098119
21,227.56,0.5589,0.47689,0.94113,0.51832,0.55507,0.55665,0.40721,0.8789,2.29222,1.1274,0.009802,0.009802,0.009802
22,237.493,0.55492,0.46263,0.92823,0.56996,0.50573,0.55654,0.41071,0.8794,2.36579,1.12857,0.0097921,0.0097921,0.0097921
23,247.424,0.52215,0.43917,0.90749,0.57803,0.53044,0.541,0.38889,0.89809,1.97316,1.1537,0.0097822,0.0097822,0.0097822
24,257.287,0.54991,0.45721,0.91878,0.51538,0.55235,0.5246,0.37643,0.87384,2.55006,1.12927,0.0097723,0.0097723,0.0097723
25,267.133,0.55118,0.48247,0.93172,0.53383,0.50144,0.52028,0.39201,0.90582,1.79973,1.16988,0.0097624,0.0097624,0.0097624
26,276.987,0.55138,0.47458,0.93307,0.51986,0.55456,0.53025,0.39076,0.90899,3.74003,1.15764,0.0097525,0.0097525,0.0097525
27,286.786,0.53943,0.46152,0.9089,0.52486,0.49279,0.48763,0.36323,0.87409,2.14411,1.12837,0.0097426,0.0097426,0.0097426
28,296.695,0.54692,0.46477,0.91807,0.52826,0.54767,0.53302,0.38834,0.88582,3.74069,1.14002,0.0097327,0.0097327,0.0097327
29,306.632,0.53621,0.45839,0.91561,0.52584,0.57881,0.53154,0.38359,0.89326,4.02699,1.16229,0.0097228,0.0097228,0.0097228
30,316.497,0.55438,0.46204,0.91544,0.5902,0.46018,0.50621,0.38405,0.87005,1.79781,1.12388,0.0097129,0.0097129,0.0097129
31,326.324,0.56835,0.49826,0.93892,0.60283,0.48085,0.55087,0.41711,0.8642,4.39948,1.1259,0.009703,0.009703,0.009703
32,336.163,0.55173,0.46266,0.92233,0.51189,0.57752,0.55161,0.40679,0.89453,5.89184,1.11984,0.0096931,0.0096931,0.0096931
33,346.027,0.54669,0.45953,0.92391,0.5641,0.52947,0.52072,0.38034,0.91084,4.83328,1.17915,0.0096832,0.0096832,0.0096832
34,355.96,0.54694,0.45991,0.93233,0.49125,0.54166,0.50924,0.37598,0.8896,2.40528,1.12391,0.0096733,0.0096733,0.0096733
35,365.821,0.56626,0.47221,0.93325,0.46802,0.51559,0.45558,0.32038,0.94312,3.18959,1.15976,0.0096634,0.0096634,0.0096634
36,375.669,0.54071,0.46221,0.91996,0.5065,0.54392,0.51102,0.37559,0.86008,5.63835,1.11173,0.0096535,0.0096535,0.0096535
37,385.646,0.54808,0.47664,0.91798,0.52867,0.55623,0.52291,0.37577,0.93358,2.92946,1.18201,0.0096436,0.0096436,0.0096436
38,395.664,0.54719,0.47992,0.93565,0.52866,0.55271,0.5183,0.38533,0.88247,3.60437,1.11133,0.0096337,0.0096337,0.0096337
39,405.702,0.55346,0.49157,0.92477,0.50021,0.50718,0.48977,0.35524,0.89589,2.92491,1.11882,0.0096238,0.0096238,0.0096238
40,415.781,0.55051,0.47608,0.92634,0.66183,0.45643,0.52805,0.38638,0.8698,2.68693,1.1066,0.0096139,0.0096139,0.0096139
41,426.08,0.54838,0.48298,0.92466,0.59703,0.46492,0.49708,0.36578,0.90006,3.21946,1.12832,0.009604,0.009604,0.009604
42,436.279,0.54758,0.47277,0.91618,0.49905,0.53189,0.51737,0.36984,0.91151,4.59531,1.15838,0.0095941,0.0095941,0.0095941
43,446.25,0.53309,0.45187,0.91897,0.61222,0.45543,0.5295,0.38316,0.87084,3.10526,1.11879,0.0095842,0.0095842,0.0095842
44,456.293,0.56958,0.48566,0.93905,0.61764,0.45651,0.53575,0.38744,0.90405,1.87501,1.15042,0.0095743,0.0095743,0.0095743
45,466.323,0.5383,0.4466,0.91081,0.56933,0.46753,0.50694,0.36691,0.89385,5.05744,1.15437,0.0095644,0.0095644,0.0095644
46,476.323,0.55547,0.46434,0.92356,0.6694,0.42524,0.51984,0.40341,0.81255,2.83181,1.04587,0.0095545,0.0095545,0.0095545
47,486.219,0.53035,0.44466,0.91401,0.57534,0.43944,0.50082,0.3889,0.85578,3.49495,1.12227,0.0095446,0.0095446,0.0095446
48,496.293,0.54286,0.48483,0.9204,0.60062,0.44699,0.48551,0.36198,0.90985,5.5326,1.15853,0.0095347,0.0095347,0.0095347
49,506.228,0.54082,0.46003,0.91541,0.60631,0.48967,0.53868,0.39763,0.85822,5.27814,1.12344,0.0095248,0.0095248,0.0095248
50,516.104,0.53556,0.45244,0.92782,0.66943,0.44841,0.53778,0.40473,0.88188,2.49205,1.16336,0.0095149,0.0095149,0.0095149
51,526.042,0.53286,0.44354,0.92458,0.71029,0.45433,0.54377,0.40299,0.87271,1.90003,1.15641,0.009505,0.009505,0.009505
52,535.942,0.55607,0.46341,0.916,0.62327,0.45777,0.5382,0.40294,0.87882,2.69206,1.11732,0.0094951,0.0094951,0.0094951
53,545.775,0.56295,0.47907,0.93043,0.56234,0.54261,0.55605,0.40384,0.88073,3.34986,1.13768,0.0094852,0.0094852,0.0094852
54,555.643,0.53863,0.45425,0.92187,0.57358,0.52317,0.54693,0.39728,0.90675,3.53232,1.18866,0.0094753,0.0094753,0.0094753
55,565.466,0.56894,0.4988,0.93447,0.56408,0.468,0.51867,0.38465,0.89123,2.36062,1.16429,0.0094654,0.0094654,0.0094654
56,575.35,0.5499,0.47423,0.92526,0.50498,0.53935,0.51803,0.37355,0.87467,4.60877,1.1263,0.0094555,0.0094555,0.0094555
57,585.173,0.55217,0.47224,0.9264,0.55091,0.50178,0.51123,0.37775,0.86707,3.18256,1.12063,0.0094456,0.0094456,0.0094456
58,595.02,0.55332,0.46198,0.92567,0.59482,0.49997,0.51881,0.37443,0.8852,4.37123,1.14774,0.0094357,0.0094357,0.0094357
59,604.828,0.57683,0.47839,0.94426,0.65095,0.44545,0.54455,0.39118,0.87859,2.93339,1.13566,0.0094258,0.0094258,0.0094258
60,614.685,0.56747,0.46883,0.94,0.61987,0.46691,0.53755,0.38927,0.86912,3.59291,1.1553,0.0094159,0.0094159,0.0094159
61,624.492,0.54132,0.44345,0.92866,0.57276,0.5017,0.52699,0.37209,0.88652,4.9029,1.14019,0.009406,0.009406,0.009406
62,634.401,0.52637,0.46121,0.91436,0.50556,0.61933,0.56564,0.40623,0.88635,4.68596,1.16884,0.0093961,0.0093961,0.0093961
63,644.337,0.55633,0.47181,0.93405,0.50314,0.58066,0.52129,0.37752,0.8794,6.32562,1.15779,0.0093862,0.0093862,0.0093862
64,654.353,0.52591,0.43848,0.9127,0.6373,0.44963,0.55113,0.40754,0.89342,2.45217,1.15637,0.0093763,0.0093763,0.0093763
65,664.31,0.5516,0.45217,0.93173,0.62219,0.46724,0.50671,0.37636,0.91735,3.8433,1.19651,0.0093664,0.0093664,0.0093664
66,674.278,0.56486,0.47054,0.93352,0.55301,0.4818,0.49663,0.37147,0.89202,2.21395,1.1496,0.0093565,0.0093565,0.0093565
67,684.285,0.54077,0.45992,0.90871,0.61281,0.47772,0.48914,0.36545,0.90834,3.50687,1.13555,0.0093466,0.0093466,0.0093466
68,694.262,0.54864,0.46001,0.92511,0.58386,0.52734,0.55412,0.40714,0.86625,3.79049,1.13624,0.0093367,0.0093367,0.0093367
69,704.203,0.52719,0.44025,0.89878,0.60474,0.4899,0.49462,0.35268,0.91362,2.28516,1.17175,0.0093268,0.0093268,0.0093268
70,714.494,0.55457,0.47307,0.92284,0.63894,0.4556,0.53007,0.40323,0.87499,3.66454,1.12955,0.0093169,0.0093169,0.0093169
71,724.594,0.54778,0.45547,0.92297,0.60998,0.48405,0.49893,0.39125,0.86179,3.33153,1.1068,0.009307,0.009307,0.009307
72,734.688,0.54261,0.46078,0.92523,0.63083,0.41639,0.51715,0.39493,0.87114,4.13025,1.12103,0.0092971,0.0092971,0.0092971
73,744.668,0.54215,0.45444,0.91939,0.54564,0.56257,0.54112,0.40463,0.84715,2.91638,1.0861,0.0092872,0.0092872,0.0092872
74,754.694,0.54746,0.47989,0.92048,0.57072,0.48783,0.52044,0.39899,0.84786,2.92332,1.10235,0.0092773,0.0092773,0.0092773
75,764.752,0.54455,0.44835,0.92393,0.58746,0.57336,0.56014,0.4174,0.86605,3.59455,1.09786,0.0092674,0.0092674,0.0092674
76,774.754,0.54721,0.45345,0.93128,0.57073,0.5764,0.55833,0.41981,0.86,2.73539,1.0949,0.0092575,0.0092575,0.0092575
77,784.832,0.53699,0.45391,0.91704,0.57734,0.5639,0.56817,0.42099,0.87779,4.95874,1.14254,0.0092476,0.0092476,0.0092476
78,794.837,0.53422,0.43202,0.904,0.68253,0.43459,0.569,0.41914,0.87061,4.0205,1.11954,0.0092377,0.0092377,0.0092377
79,805.57,0.54767,0.47277,0.92481,0.57969,0.50648,0.56162,0.42956,0.8735,2.18791,1.13923,0.0092278,0.0092278,0.0092278
80,815.952,0.53869,0.47638,0.92839,0.59391,0.4996,0.51117,0.38563,0.88489,3.78215,1.14905,0.0092179,0.0092179,0.0092179
81,826.075,0.5295,0.44741,0.91644,0.58786,0.53815,0.52954,0.40008,0.8789,3.35905,1.15326,0.009208,0.009208,0.009208
82,835.992,0.5233,0.46481,0.914,0.54548,0.52576,0.52068,0.39423,0.85181,3.25688,1.11178,0.0091981,0.0091981,0.0091981
83,845.996,0.53707,0.43531,0.91999,0.54271,0.54069,0.53551,0.39399,0.90342,4.88135,1.19347,0.0091882,0.0091882,0.0091882
84,855.893,0.52199,0.43874,0.9132,0.64351,0.51481,0.58296,0.4343,0.86671,4.0118,1.157,0.0091783,0.0091783,0.0091783
85,865.952,0.53673,0.45727,0.92334,0.58612,0.42405,0.51488,0.39237,0.86344,2.91696,1.13701,0.0091684,0.0091684,0.0091684
86,876.216,0.5372,0.45101,0.92502,0.54973,0.49066,0.53397,0.41204,0.83839,2.51344,1.09641,0.0091585,0.0091585,0.0091585
87,886.403,0.53903,0.47483,0.93134,0.6604,0.41905,0.54227,0.40759,0.88386,3.81301,1.14971,0.0091486,0.0091486,0.0091486
88,896.605,0.53568,0.4484,0.91848,0.71472,0.41097,0.54383,0.41632,0.84266,3.21777,1.10847,0.0091387,0.0091387,0.0091387
89,906.874,0.52736,0.44929,0.91559,0.52054,0.52577,0.53669,0.41193,0.8396,3.51726,1.10767,0.0091288,0.0091288,0.0091288
90,917.054,0.53388,0.44942,0.91952,0.57846,0.46452,0.54529,0.41788,0.85648,2.90478,1.13604,0.0091189,0.0091189,0.0091189
91,927.188,0.52383,0.43602,0.90623,0.53487,0.50228,0.52542,0.3914,0.86699,2.47084,1.13675,0.009109,0.009109,0.009109
92,937.275,0.54197,0.44995,0.92301,0.6532,0.49431,0.54133,0.41166,0.86856,4.34932,1.12497,0.0090991,0.0090991,0.0090991
93,947.231,0.53771,0.45268,0.9169,0.63663,0.49088,0.56092,0.42547,0.87359,3.3419,1.12257,0.0090892,0.0090892,0.0090892
94,957.3,0.53889,0.47619,0.92687,0.51946,0.5375,0.55946,0.42881,0.85381,2.69924,1.09133,0.0090793,0.0090793,0.0090793
95,967.452,0.5244,0.43391,0.91727,0.68406,0.49534,0.55899,0.4077,0.88638,2.8265,1.15658,0.0090694,0.0090694,0.0090694
96,977.562,0.55407,0.46697,0.94151,0.63547,0.51263,0.56643,0.43165,0.81869,4.33453,1.09726,0.0090595,0.0090595,0.0090595
97,987.548,0.55705,0.46312,0.92971,0.62683,0.45196,0.52481,0.41297,0.84152,4.65154,1.09662,0.0090496,0.0090496,0.0090496
98,997.614,0.54608,0.4614,0.92851,0.56176,0.49919,0.56344,0.41994,0.8593,3.1712,1.10901,0.0090397,0.0090397,0.0090397
99,1007.82,0.5457,0.45181,0.92483,0.55366,0.52563,0.53985,0.42051,0.83582,2.6874,1.09719,0.0090298,0.0090298,0.0090298
100,1017.85,0.53714,0.44453,0.91888,0.5591,0.53008,0.55341,0.42352,0.82193,2.776,1.07522,0.0090199,0.0090199,0.0090199
101,1027.92,0.53375,0.44893,0.92055,0.53815,0.57141,0.56757,0.42532,0.86264,2.4478,1.10136,0.00901,0.00901,0.00901
