epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,3378.42,0.61179,0.47143,0.95712,0.79764,0.83333,0.86231,0.53968,1.27534,1.95611,1.38815,0.0095644,0.0095644,0.0095644
90,3414.62,0.60557,0.45761,0.95781,0.85766,0.82701,0.883,0.56828,1.3195,0.91021,1.45367,0.00955945,0.00955945,0.00955945
91,3451.32,0.6025,0.4803,0.95787,0.77613,0.81373,0.84966,0.5393,1.33379,1.44818,1.4705,0.0095545,0.0095545,0.0095545
92,3487.79,0.60458,0.47542,0.96409,0.84857,0.81863,0.87078,0.5722,1.23931,1.1537,1.40181,0.00954955,0.00954955,0.00954955
93,3524.05,0.6164,0.46924,0.98106,0.86356,0.77566,0.86544,0.56118,1.3476,2.27562,1.39026,0.0095446,0.0095446,0.0095446
94,3560.58,0.5999,0.46366,0.95964,0.8092,0.76471,0.8617,0.54576,1.44957,1.20011,1.4911,0.00953965,0.00953965,0.00953965
95,3596.95,0.58195,0.44629,0.94697,0.83653,0.81863,0.85644,0.54423,1.49017,1.75375,1.66536,0.0095347,0.0095347,0.0095347
96,3633.23,0.58366,0.45222,0.94263,0.82762,0.87078,0.87808,0.5596,1.36887,2.09177,1.4233,0.00952975,0.00952975,0.00952975
97,3669.64,0.59973,0.44933,0.96102,0.80009,0.84314,0.84317,0.54502,1.26034,2.62552,1.33362,0.0095248,0.0095248,0.0095248
98,3706.01,0.61514,0.46742,0.9685,0.78339,0.80882,0.85379,0.55266,1.25795,2.51191,1.334,0.00951985,0.00951985,0.00951985
99,3742.34,0.59201,0.45175,0.95243,0.84317,0.75,0.82406,0.52417,1.338,1.92587,1.48057,0.0095149,0.0095149,0.0095149
100,3778.71,0.58397,0.44227,0.93595,0.79559,0.80134,0.81675,0.51953,1.31669,1.96565,1.42037,0.00950995,0.00950995,0.00950995
101,3815.03,0.58024,0.43331,0.94083,0.77555,0.82996,0.82577,0.54269,1.42644,1.32071,1.42061,0.009505,0.009505,0.009505
102,3851.32,0.57455,0.43021,0.93719,0.79101,0.85346,0.87007,0.55891,1.30203,1.12791,1.40162,0.00950005,0.00950005,0.00950005
103,3887.65,0.59501,0.45218,0.94573,0.8174,0.83333,0.85342,0.54021,1.39379,2.15733,1.47889,0.0094951,0.0094951,0.0094951
104,3924.12,0.57606,0.44694,0.94265,0.79622,0.84273,0.82142,0.53372,1.41236,1.6485,1.43595,0.00949015,0.00949015,0.00949015
105,3960.47,0.5799,0.44196,0.93918,0.79525,0.88235,0.8529,0.54148,1.1909,1.28452,1.29262,0.0094852,0.0094852,0.0094852
106,3996.66,0.59832,0.45888,0.94601,0.81711,0.76471,0.84556,0.54733,1.21776,1.42661,1.3325,0.00948025,0.00948025,0.00948025
107,4033.4,0.61498,0.47541,0.96215,0.8288,0.80687,0.8469,0.55116,1.27595,1.34961,1.34034,0.0094753,0.0094753,0.0094753
108,4070.14,0.59471,0.46194,0.94848,0.85835,0.73039,0.84283,0.54764,1.27719,1.48211,1.36296,0.00947035,0.00947035,0.00947035
109,4106.78,0.58003,0.43505,0.94129,0.81792,0.77073,0.83888,0.54973,1.29474,1.62224,1.3424,0.0094654,0.0094654,0.0094654
110,4143.41,0.59445,0.44966,0.95105,0.80271,0.83767,0.89017,0.57956,1.34556,1.42077,1.40355,0.00946045,0.00946045,0.00946045
111,4180.1,0.6023,0.45396,0.95478,0.80924,0.74861,0.84304,0.54491,1.24125,1.90742,1.36449,0.0094555,0.0094555,0.0094555
112,4216.52,0.57507,0.44725,0.94741,0.77121,0.84269,0.86101,0.5533,1.19043,2.63814,1.3184,0.00945055,0.00945055,0.00945055
113,4252.87,0.58561,0.45648,0.94939,0.8707,0.79225,0.85927,0.5495,1.23775,1.97361,1.3244,0.0094456,0.0094456,0.0094456
114,4289.38,0.5919,0.4504,0.95408,0.8922,0.77941,0.84704,0.54353,1.17977,1.70877,1.28359,0.00944065,0.00944065,0.00944065
