epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,171.661,1.33082,0.90807,1.42116,0.61978,0.77282,0.69597,0.39341,1.49006,3.14613,1.70775,0.0019406,0.0019406,0.0019406
32,176.958,1.30454,0.82963,1.37673,0.75068,0.83672,0.85023,0.46463,1.54574,1.97558,1.77544,0.00193862,0.00193862,0.00193862
33,183.222,1.31027,0.82731,1.33848,0.76714,0.75456,0.76881,0.39542,1.67035,2.03114,1.86884,0.00193664,0.00193664,0.00193664
34,188.69,1.2658,1.07022,1.33287,0.79594,0.79911,0.87271,0.48351,1.491,1.00369,1.73634,0.00193466,0.00193466,0.00193466
35,194.728,1.23397,0.9909,1.35934,0.82477,0.74239,0.8362,0.45913,1.52438,1.49064,1.75409,0.00193268,0.00193268,0.00193268
36,200.052,1.28457,0.91603,1.32619,0.62808,0.71249,0.642,0.35518,1.53019,2.17393,1.80974,0.0019307,0.0019307,0.0019307
37,205.256,1.26015,0.79047,1.34336,0.77497,0.79716,0.82504,0.46675,1.41801,1.52305,1.65726,0.00192872,0.00192872,0.00192872
38,210.551,1.25791,0.86433,1.39018,0.72182,0.68154,0.75046,0.39177,1.64591,1.50065,1.88456,0.00192674,0.00192674,0.00192674
39,215.809,1.21821,0.86356,1.3278,0.81882,0.77079,0.86545,0.49093,1.41752,1.0971,1.65163,0.00192476,0.00192476,0.00192476
40,222.224,1.33129,0.8085,1.4205,0.85185,0.78499,0.87382,0.48948,1.45277,0.9322,1.72615,0.00192278,0.00192278,0.00192278
41,227.489,1.27209,0.79793,1.37197,0.74545,0.74037,0.78291,0.43156,1.64477,1.59051,1.82322,0.0019208,0.0019208,0.0019208
42,232.877,1.30361,0.95739,1.41633,0.73879,0.72285,0.76513,0.40796,1.80536,3.3629,2.07299,0.00191882,0.00191882,0.00191882
43,238.093,1.27907,0.79452,1.30456,0.81203,0.80933,0.86773,0.50322,1.42468,1.13677,1.71955,0.00191684,0.00191684,0.00191684
44,244.213,1.21788,0.76742,1.35339,0.84696,0.83164,0.88206,0.5144,1.43279,1.04281,1.68265,0.00191486,0.00191486,0.00191486
45,250.347,1.28448,0.79045,1.3565,0.82139,0.80221,0.85732,0.49243,1.52029,1.05885,1.76233,0.00191288,0.00191288,0.00191288
46,255.572,1.25821,0.77046,1.39169,0.80938,0.76268,0.80988,0.47045,1.43357,1.09294,1.72788,0.0019109,0.0019109,0.0019109
47,260.847,1.21418,0.77033,1.29489,0.81407,0.83367,0.87705,0.49837,1.42482,0.88442,1.67199,0.00190892,0.00190892,0.00190892
48,266.102,1.32368,0.87257,1.42523,0.81428,0.82759,0.88577,0.50413,1.39564,0.76859,1.65968,0.00190694,0.00190694,0.00190694
49,271.32,1.19973,1.00341,1.30662,0.79984,0.84296,0.87741,0.49688,1.49253,0.85041,1.73232,0.00190496,0.00190496,0.00190496
50,276.547,1.231,0.91134,1.31378,0.78383,0.85193,0.86557,0.47473,1.51461,1.00189,1.75446,0.00190298,0.00190298,0.00190298
51,281.807,1.268,0.77145,1.36361,0.79329,0.8563,0.88838,0.50951,1.46094,0.92124,1.74762,0.001901,0.001901,0.001901
52,287.056,1.19208,0.72142,1.3074,0.75891,0.81542,0.83236,0.46833,1.51842,1.51682,1.7734,0.00189902,0.00189902,0.00189902
53,292.2,1.19345,0.7625,1.33223,0.81406,0.83476,0.87448,0.52035,1.43599,1.01324,1.71514,0.00189704,0.00189704,0.00189704
54,298.396,1.23252,0.79208,1.37173,0.79104,0.83698,0.85772,0.49442,1.42046,0.98259,1.76302,0.00189506,0.00189506,0.00189506
55,303.587,1.23348,0.77385,1.29423,0.77495,0.81136,0.83208,0.45171,1.56798,1.28201,1.886,0.00189308,0.00189308,0.00189308
56,308.796,1.21057,0.76324,1.35105,0.76731,0.83164,0.84252,0.47764,1.47404,1.56769,1.74091,0.0018911,0.0018911,0.0018911
57,314.034,1.14692,0.73123,1.28695,0.73718,0.80789,0.81648,0.46861,1.51386,1.37922,1.73423,0.00188912,0.00188912,0.00188912
58,319.22,1.21276,0.75964,1.33714,0.75521,0.73216,0.79041,0.44742,1.50642,1.04847,1.73404,0.00188714,0.00188714,0.00188714
59,324.357,1.2279,0.72747,1.32463,0.85695,0.81744,0.88568,0.51983,1.4391,0.86054,1.70669,0.00188516,0.00188516,0.00188516
60,330.601,1.20035,0.74793,1.29617,0.80504,0.7957,0.84422,0.472,1.50628,1.20941,1.77296,0.00188318,0.00188318,0.00188318
61,335.751,1.24496,0.7546,1.3769,0.83576,0.78446,0.86035,0.50545,1.43257,1.07048,1.69825,0.0018812,0.0018812,0.0018812
62,340.921,1.2088,0.74675,1.29445,0.8079,0.75068,0.8256,0.47315,1.4903,1.12553,1.75029,0.00187922,0.00187922,0.00187922
63,346.138,1.2073,0.70187,1.30955,0.80863,0.75422,0.84316,0.49452,1.39715,0.99032,1.68272,0.00187724,0.00187724,0.00187724
64,351.335,1.18126,0.68076,1.2719,0.83628,0.81339,0.87762,0.53038,1.35959,0.88417,1.63757,0.00187526,0.00187526,0.00187526
65,357.372,1.14312,0.71344,1.28759,0.80698,0.83954,0.87886,0.53121,1.34597,1.02652,1.65502,0.00187328,0.00187328,0.00187328
66,363.731,1.1571,0.71218,1.2921,0.78319,0.76065,0.81895,0.48538,1.40738,0.9913,1.77972,0.0018713,0.0018713,0.0018713
67,368.964,1.20353,0.72885,1.34068,0.82937,0.8641,0.89269,0.52699,1.42812,0.87895,1.77438,0.00186932,0.00186932,0.00186932
68,374.181,1.1388,0.68548,1.25317,0.86285,0.79919,0.87351,0.51543,1.43779,0.81957,1.72128,0.00186734,0.00186734,0.00186734
69,379.423,1.34509,1.04727,1.41512,0.82995,0.82168,0.86894,0.52201,1.43601,1.05287,1.77196,0.00186536,0.00186536,0.00186536
70,384.628,1.16992,0.71076,1.32103,0.73844,0.71602,0.76201,0.44352,1.47509,1.16366,1.68307,0.00186338,0.00186338,0.00186338
71,389.748,1.22147,0.73484,1.33295,0.80807,0.80325,0.84078,0.47413,1.48676,1.03773,1.73486,0.0018614,0.0018614,0.0018614
72,394.992,1.17475,0.7713,1.36736,0.79847,0.74739,0.81013,0.47905,1.46772,1.20724,1.66855,0.00185942,0.00185942,0.00185942
73,400.193,1.1176,0.93238,1.26474,0.84664,0.82868,0.86864,0.5097,1.45539,0.982,1.71393,0.00185744,0.00185744,0.00185744
74,405.338,1.15421,0.70134,1.27503,0.85345,0.84787,0.89739,0.5252,1.43713,0.87525,1.70552,0.00185546,0.00185546,0.00185546
75,410.559,1.13002,0.69911,1.31101,0.82268,0.85641,0.89414,0.52403,1.44185,0.88292,1.69179,0.00185348,0.00185348,0.00185348
76,415.755,1.17301,0.67416,1.30182,0.677,0.6146,0.68643,0.38953,1.63966,1.4442,1.81686,0.0018515,0.0018515,0.0018515
77,420.952,1.18384,0.68733,1.2928,0.81157,0.80376,0.84559,0.48327,1.49511,0.97733,1.74443,0.00184952,0.00184952,0.00184952
78,426.247,1.1009,0.64983,1.24056,0.7938,0.79647,0.84842,0.48906,1.53089,0.97752,1.73424,0.00184754,0.00184754,0.00184754
79,431.463,1.12975,0.676,1.26285,0.82509,0.80527,0.87126,0.50895,1.51102,0.89016,1.73007,0.00184556,0.00184556,0.00184556
80,436.633,1.11135,0.67438,1.26346,0.84996,0.83976,0.89588,0.5506,1.30343,0.71124,1.59674,0.00184358,0.00184358,0.00184358
81,442.803,1.08596,0.64667,1.21258,0.86009,0.86041,0.91092,0.56153,1.36586,0.68568,1.66913,0.0018416,0.0018416,0.0018416
82,449.102,1.14955,0.7398,1.28635,0.85754,0.83164,0.89838,0.54021,1.36756,0.77285,1.62535,0.00183962,0.00183962,0.00183962
83,454.237,1.03652,2.52032,1.15463,0.79799,0.84131,0.87919,0.51392,1.37811,0.76655,1.62908,0.00183764,0.00183764,0.00183764
84,459.458,1.15618,0.65847,1.26384,0.85189,0.83164,0.89816,0.54715,1.38621,0.76928,1.62751,0.00183566,0.00183566,0.00183566
85,464.587,1.09517,0.62624,1.24669,0.86197,0.83367,0.89536,0.53355,1.4375,0.77213,1.72031,0.00183368,0.00183368,0.00183368
86,469.817,1.16173,0.67867,1.29822,0.84004,0.86281,0.90878,0.54306,1.30227,0.71481,1.59526,0.0018317,0.0018317,0.0018317
87,475.021,1.1558,0.65899,1.29474,0.83739,0.85598,0.90916,0.53616,1.3501,0.76552,1.63602,0.00182972,0.00182972,0.00182972
88,480.228,1.0972,0.67147,1.27842,0.81585,0.75051,0.81908,0.46683,1.48496,1.16719,1.73125,0.00182774,0.00182774,0.00182774
89,485.335,1.0952,0.61803,1.26517,0.82873,0.643,0.78313,0.41847,1.54825,1.50497,1.78474,0.00182576,0.00182576,0.00182576
90,490.563,1.11557,0.66126,1.22832,0.82647,0.8641,0.90009,0.52026,1.44766,0.82923,1.72111,0.00182378,0.00182378,0.00182378
91,495.696,1.11137,0.64359,1.2346,0.85058,0.85396,0.9104,0.54418,1.38263,0.76846,1.67501,0.0018218,0.0018218,0.0018218
92,500.866,1.18003,0.74305,1.36909,0.81457,0.85539,0.89072,0.5303,1.50416,1.07685,1.76815,0.00181982,0.00181982,0.00181982
93,506.174,1.11474,0.66625,1.24462,0.77954,0.8073,0.84213,0.49843,1.6723,1.33775,1.94036,0.00181784,0.00181784,0.00181784
94,511.392,1.10244,0.6392,1.26863,0.83081,0.86656,0.90208,0.55272,1.38749,0.76529,1.66347,0.00181586,0.00181586,0.00181586
95,516.646,1.06896,0.62248,1.22836,0.84363,0.82073,0.8941,0.52249,1.39288,0.75932,1.67664,0.00181388,0.00181388,0.00181388
96,521.883,1.05813,0.63476,1.24366,0.84805,0.83773,0.88279,0.51482,1.38793,0.82101,1.6281,0.0018119,0.0018119,0.0018119
97,527.126,1.12049,0.67089,1.2844,0.85671,0.7789,0.86079,0.48261,1.57765,1.11076,1.76477,0.00180992,0.00180992,0.00180992
98,532.353,1.06138,0.63714,1.20988,0.8373,0.856,0.90857,0.53458,1.43268,0.87336,1.66721,0.00180794,0.00180794,0.00180794
99,537.618,1.00204,4.02015,1.12684,0.82187,0.87424,0.89477,0.5146,1.40983,0.88823,1.67116,0.00180596,0.00180596,0.00180596
100,542.977,1.09945,0.69664,1.25025,0.83082,0.72716,0.80121,0.44085,1.57302,1.21129,1.82298,0.00180398,0.00180398,0.00180398
101,548.752,1.06944,0.80951,1.25966,0.85625,0.86004,0.88888,0.53344,1.3723,0.8025,1.63939,0.001802,0.001802,0.001802
102,554.164,1.09622,0.6498,1.2274,0.86511,0.83256,0.88565,0.54971,1.34027,0.69464,1.6319,0.00180002,0.00180002,0.00180002
103,559.401,1.16357,0.81833,1.31659,0.86337,0.84595,0.89654,0.56006,1.33632,0.73108,1.59128,0.00179804,0.00179804,0.00179804
104,564.69,1.08541,0.66343,1.24331,0.87733,0.79791,0.89051,0.53076,1.41565,0.74478,1.65655,0.00179606,0.00179606,0.00179606
105,570.049,1.0608,0.61877,1.23176,0.84493,0.85598,0.90538,0.54279,1.43017,0.68308,1.71124,0.00179408,0.00179408,0.00179408
106,575.326,1.04768,0.6258,1.17531,0.85165,0.84584,0.90368,0.53491,1.40156,0.78625,1.64923,0.0017921,0.0017921,0.0017921
107,580.541,1.09771,0.65702,1.24348,0.87822,0.86004,0.91632,0.55545,1.39738,0.7095,1.67773,0.00179012,0.00179012,0.00179012
108,585.649,0.94264,2.10616,1.08891,0.83577,0.89803,0.91617,0.55125,1.40204,0.70151,1.68281,0.00178814,0.00178814,0.00178814
109,590.713,1.08671,0.64038,1.24866,0.85903,0.83164,0.90177,0.53763,1.43524,0.78097,1.76272,0.00178616,0.00178616,0.00178616
110,595.916,1.06355,0.63211,1.24305,0.83743,0.88032,0.90724,0.53537,1.41471,0.81794,1.71704,0.00178418,0.00178418,0.00178418
111,601.101,1.07522,0.60161,1.28012,0.8457,0.84584,0.88437,0.52303,1.41297,0.87226,1.73887,0.0017822,0.0017822,0.0017822
112,606.257,1.00476,0.58613,1.22187,0.88401,0.79716,0.8958,0.54155,1.36089,0.77732,1.66416,0.00178022,0.00178022,0.00178022
113,611.476,1.05033,0.64072,1.25062,0.89037,0.82367,0.90037,0.52798,1.3604,0.77535,1.66441,0.00177824,0.00177824,0.00177824
114,616.647,1.06843,0.62873,1.27027,0.87288,0.8357,0.89635,0.54642,1.3403,0.77371,1.59598,0.00177626,0.00177626,0.00177626
115,621.786,1.0312,0.6519,1.21876,0.87682,0.8215,0.89231,0.52981,1.46309,0.8773,1.72461,0.00177428,0.00177428,0.00177428
116,627.016,1.03282,0.58704,1.24663,0.84454,0.89047,0.9155,0.56308,1.37025,0.6435,1.64374,0.0017723,0.0017723,0.0017723
117,633.138,1.12497,0.62636,1.3306,0.85237,0.8641,0.90101,0.54104,1.3739,0.72337,1.68541,0.00177032,0.00177032,0.00177032
118,638.381,0.98401,0.61402,1.19358,0.86422,0.83916,0.89431,0.52847,1.37082,0.80891,1.69708,0.00176834,0.00176834,0.00176834
119,643.651,1.03233,0.6175,1.19718,0.84718,0.87712,0.90847,0.55491,1.35314,0.79422,1.67382,0.00176636,0.00176636,0.00176636
120,648.817,1.03888,0.59756,1.2138,0.81735,0.85193,0.89114,0.52796,1.43893,0.81071,1.79099,0.00176438,0.00176438,0.00176438
121,654.042,1.04518,0.60088,1.20787,0.85256,0.84381,0.89389,0.51839,1.40831,0.82194,1.75334,0.0017624,0.0017624,0.0017624
122,659.302,1.01246,0.60935,1.21288,0.82938,0.87627,0.90176,0.546,1.3238,0.74144,1.63097,0.00176042,0.00176042,0.00176042
123,664.473,1.07429,0.74679,1.23331,0.881,0.856,0.91611,0.55086,1.34772,0.73922,1.64263,0.00175844,0.00175844,0.00175844
124,669.608,1.00227,0.60161,1.21379,0.83376,0.89524,0.90552,0.54491,1.34852,0.89302,1.66165,0.00175646,0.00175646,0.00175646
125,674.819,1.03631,0.6129,1.22489,0.86103,0.87424,0.90071,0.53683,1.40918,0.78011,1.72508,0.00175448,0.00175448,0.00175448
126,679.978,0.98504,0.57834,1.173,0.86113,0.83976,0.89247,0.54501,1.36946,0.78105,1.71736,0.0017525,0.0017525,0.0017525
127,685.13,1.07332,0.58499,1.27911,0.86242,0.87424,0.92064,0.57721,1.35902,0.73488,1.68506,0.00175052,0.00175052,0.00175052
128,691.231,1.03698,0.58624,1.20212,0.81282,0.85396,0.89902,0.55038,1.40547,0.84273,1.72073,0.00174854,0.00174854,0.00174854
129,696.314,1.00881,0.61807,1.18477,0.85391,0.83164,0.89724,0.55429,1.36792,0.8198,1.67284,0.00174656,0.00174656,0.00174656
130,701.516,1.03128,0.63369,1.20754,0.81662,0.8499,0.88015,0.5301,1.39138,0.849,1.67638,0.00174458,0.00174458,0.00174458
131,706.681,0.97576,0.56276,1.17385,0.88928,0.80122,0.89248,0.5452,1.38247,0.83347,1.69138,0.0017426,0.0017426,0.0017426
132,711.873,1.02772,0.63793,1.26426,0.83677,0.86308,0.89751,0.54348,1.32024,0.76211,1.63383,0.00174062,0.00174062,0.00174062
133,716.946,1.04963,0.78227,1.18468,0.85387,0.83164,0.89144,0.53674,1.36296,0.86357,1.63839,0.00173864,0.00173864,0.00173864
134,722.05,0.98038,0.58734,1.165,0.79571,0.65314,0.71148,0.39645,1.77704,1.59483,2.00278,0.00173666,0.00173666,0.00173666
135,727.076,1.02202,0.63948,1.24363,0.83429,0.78499,0.83973,0.49359,1.56886,0.9217,1.85146,0.00173468,0.00173468,0.00173468
136,732.215,0.9768,0.55788,1.1722,0.80743,0.89858,0.88153,0.53077,1.42989,0.72923,1.67748,0.0017327,0.0017327,0.0017327
137,737.367,1.04232,0.76245,1.2802,0.8191,0.85418,0.88543,0.53149,1.42663,0.76515,1.69446,0.00173072,0.00173072,0.00173072
138,742.549,1.18147,1.31831,1.32385,0.87629,0.84787,0.90584,0.53918,1.42064,0.6993,1.65275,0.00172874,0.00172874,0.00172874
139,747.737,1.00523,0.59396,1.16816,0.86196,0.86004,0.89917,0.54561,1.40274,0.6883,1.69881,0.00172676,0.00172676,0.00172676
140,752.96,1.09409,0.86963,1.24491,0.87041,0.8357,0.89701,0.54271,1.39665,0.78439,1.7028,0.00172478,0.00172478,0.00172478
141,758.067,1.06015,0.61966,1.23467,0.76652,0.8324,0.85036,0.48116,1.47114,0.87628,1.77137,0.0017228,0.0017228,0.0017228
142,763.241,0.99342,0.64858,1.17835,0.87012,0.81744,0.88669,0.51091,1.42724,0.89724,1.732,0.00172082,0.00172082,0.00172082
143,768.429,1.02394,0.60083,1.22301,0.808,0.86207,0.88194,0.5106,1.47419,0.8886,1.83825,0.00171884,0.00171884,0.00171884
144,773.556,1.19006,0.96846,1.39411,0.82689,0.87201,0.89557,0.53253,1.33922,0.71034,1.69503,0.00171686,0.00171686,0.00171686
145,778.688,0.96953,0.56185,1.15941,0.85333,0.89692,0.90563,0.54151,1.35324,0.66609,1.65698,0.00171488,0.00171488,0.00171488
146,783.936,0.93999,0.56672,1.16836,0.8479,0.83773,0.88052,0.52016,1.40671,0.71797,1.76339,0.0017129,0.0017129,0.0017129
147,789.026,0.97438,0.55992,1.18955,0.88073,0.82961,0.88764,0.52923,1.35989,0.75641,1.70318,0.00171092,0.00171092,0.00171092
148,794.274,0.99484,0.57244,1.15874,0.86394,0.90156,0.9154,0.55737,1.39736,0.74294,1.76081,0.00170894,0.00170894,0.00170894
149,799.45,1.00183,0.59375,1.17536,0.89525,0.86676,0.91438,0.55428,1.3774,0.70631,1.69819,0.00170696,0.00170696,0.00170696
150,804.62,0.97001,0.56201,1.14059,0.87131,0.85146,0.90134,0.52985,1.40549,0.84133,1.73956,0.00170498,0.00170498,0.00170498
151,809.703,0.98591,0.55861,1.22874,0.87888,0.86838,0.92405,0.56362,1.40158,0.71923,1.72071,0.001703,0.001703,0.001703
152,815.01,0.91289,0.58152,1.13053,0.85977,0.85193,0.90221,0.53214,1.43681,0.78779,1.75297,0.00170102,0.00170102,0.00170102
153,820.113,0.98548,0.61625,1.16396,0.85476,0.89249,0.92002,0.56087,1.40344,0.71364,1.70153,0.00169904,0.00169904,0.00169904
154,825.321,0.96234,0.53554,1.20851,0.87307,0.86504,0.89719,0.542,1.37707,0.74277,1.69239,0.00169706,0.00169706,0.00169706
155,830.56,0.96274,0.54416,1.12654,0.8891,0.86004,0.91297,0.53714,1.4294,0.74721,1.76532,0.00169508,0.00169508,0.00169508
156,835.72,0.94235,0.53573,1.1507,0.85846,0.83164,0.89387,0.54385,1.34561,0.68966,1.64343,0.0016931,0.0016931,0.0016931
157,840.862,0.92329,0.58447,1.15039,0.87853,0.8783,0.92588,0.56153,1.39827,0.65477,1.72646,0.00169112,0.00169112,0.00169112
158,846.131,0.93843,0.61475,1.14559,0.87897,0.83969,0.90729,0.55739,1.38471,0.68759,1.71943,0.00168914,0.00168914,0.00168914
159,851.206,0.91603,0.59981,1.12711,0.82078,0.87627,0.8946,0.54029,1.3902,0.74339,1.74551,0.00168716,0.00168716,0.00168716
160,856.42,0.95965,0.53857,1.23071,0.84566,0.85581,0.88779,0.52691,1.40935,0.71296,1.68181,0.00168518,0.00168518,0.00168518
161,861.631,0.93803,0.54097,1.14779,0.82626,0.90264,0.9025,0.55155,1.37471,0.73128,1.65798,0.0016832,0.0016832,0.0016832
162,866.76,0.94878,0.57772,1.22328,0.85139,0.88318,0.9113,0.54902,1.30815,0.67584,1.58842,0.00168122,0.00168122,0.00168122
163,871.961,0.91265,0.54047,1.15008,0.86939,0.87627,0.91191,0.53942,1.35522,0.66142,1.67458,0.00167924,0.00167924,0.00167924
164,877.173,0.90644,0.53882,1.14309,0.86991,0.84787,0.9006,0.5425,1.34465,0.69389,1.67676,0.00167726,0.00167726,0.00167726
165,882.274,0.89015,0.50406,1.11328,0.86912,0.84863,0.90762,0.54226,1.40527,0.67808,1.7709,0.00167528,0.00167528,0.00167528
166,887.403,0.93194,1.52121,1.18917,0.8409,0.88032,0.90817,0.53635,1.42019,0.71521,1.7857,0.0016733,0.0016733,0.0016733
167,892.589,0.92869,0.5732,1.13469,0.86996,0.82961,0.88944,0.53428,1.37809,0.67853,1.74171,0.00167132,0.00167132,0.00167132
168,897.817,0.94975,0.57638,1.16344,0.83484,0.85396,0.88516,0.52315,1.39467,0.74219,1.75891,0.00166934,0.00166934,0.00166934
169,902.971,0.92175,0.54064,1.13607,0.85395,0.85598,0.90323,0.55074,1.34871,0.68953,1.67333,0.00166736,0.00166736,0.00166736
170,908.15,0.91309,0.53502,1.13283,0.87391,0.8641,0.91182,0.53711,1.39346,0.68073,1.75711,0.00166538,0.00166538,0.00166538
171,913.296,0.92405,0.57879,1.1429,0.82511,0.89655,0.91959,0.55227,1.36885,0.69373,1.75322,0.0016634,0.0016634,0.0016634
172,918.434,0.92423,0.53248,1.15335,0.87095,0.84875,0.9086,0.53349,1.41626,0.7165,1.7109,0.00166142,0.00166142,0.00166142
173,923.602,0.87624,0.50899,1.12756,0.87321,0.86207,0.92023,0.54752,1.4144,0.71131,1.69217,0.00165944,0.00165944,0.00165944
174,928.721,0.91963,0.56367,1.15985,0.84442,0.89176,0.91407,0.55356,1.35605,0.66857,1.68413,0.00165746,0.00165746,0.00165746
175,933.76,0.86859,0.53331,1.12814,0.86495,0.85801,0.91333,0.55566,1.36315,0.67924,1.66984,0.00165548,0.00165548,0.00165548
176,938.996,0.95159,0.62855,1.12075,0.89207,0.8383,0.91488,0.55539,1.37982,0.70154,1.66977,0.0016535,0.0016535,0.0016535
177,944.106,0.8764,0.5693,1.12222,0.87645,0.8357,0.91727,0.56516,1.38008,0.66825,1.73031,0.00165152,0.00165152,0.00165152
178,949.308,0.88129,0.53655,1.11381,0.85603,0.8783,0.91582,0.5575,1.40003,0.70558,1.72837,0.00164954,0.00164954,0.00164954
179,954.447,0.85443,0.49789,1.09013,0.84867,0.88728,0.91044,0.55686,1.35934,0.67413,1.70513,0.00164756,0.00164756,0.00164756
180,959.557,0.90144,0.50835,1.11814,0.85685,0.86613,0.91406,0.54484,1.32867,0.67761,1.64049,0.00164558,0.00164558,0.00164558
181,964.621,0.95257,0.53197,1.1827,0.85751,0.84584,0.9096,0.54748,1.33603,0.66528,1.64229,0.0016436,0.0016436,0.0016436
182,969.796,0.91389,0.53788,1.18203,0.8577,0.84787,0.89639,0.53832,1.38342,0.67097,1.70367,0.00164162,0.00164162,0.00164162
183,974.89,0.87074,0.5115,1.12191,0.82857,0.84312,0.88634,0.53524,1.40064,0.70462,1.7756,0.00163964,0.00163964,0.00163964
184,979.968,0.91696,0.52548,1.11255,0.876,0.84787,0.89455,0.52648,1.40642,0.72252,1.7373,0.00163766,0.00163766,0.00163766
185,985.202,0.87829,0.49793,1.12519,0.85684,0.86815,0.90282,0.53681,1.38496,0.69154,1.70498,0.00163568,0.00163568,0.00163568
186,990.371,0.87027,0.60653,1.1202,0.87991,0.8641,0.91062,0.5557,1.33093,0.63058,1.6256,0.0016337,0.0016337,0.0016337
