epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,524.847,1.08739,0.87699,1.14759,0.91231,0.71402,0.84789,0.50932,1.34416,2.96828,1.3092,0.00979705,0.00979705,0.00979705
43,537.389,1.04902,0.83716,1.13525,0.80576,0.7727,0.8438,0.4964,1.32653,3.34809,1.30189,0.0097921,0.0097921,0.0097921
44,549.977,1.0421,0.86016,1.13463,0.84838,0.82284,0.86648,0.49992,1.30581,3.51815,1.27941,0.00978715,0.00978715,0.00978715
45,562.524,1.04401,0.82234,1.14083,0.72007,0.79902,0.77333,0.44023,1.42909,4.64029,1.33219,0.0097822,0.0097822,0.0097822
46,575.063,1.0203,0.83387,1.12406,0.77148,0.81092,0.85932,0.51659,1.31586,3.79887,1.26892,0.00977725,0.00977725,0.00977725
47,587.77,1.04762,0.85496,1.13406,0.78016,0.76542,0.83849,0.5016,1.25227,3.34572,1.23495,0.0097723,0.0097723,0.0097723
48,600.301,1.023,0.80761,1.12699,0.76997,0.72195,0.82274,0.5007,1.3263,1.95919,1.25262,0.00976735,0.00976735,0.00976735
49,612.898,1.01298,0.78928,1.11613,0.81637,0.85784,0.85021,0.52694,1.23243,4.78743,1.219,0.0097624,0.0097624,0.0097624
50,625.585,1.01973,0.83067,1.12521,0.85712,0.73517,0.84667,0.49438,1.24396,2.25723,1.25423,0.00975745,0.00975745,0.00975745
51,638.126,1.02527,0.80626,1.12351,0.82089,0.84314,0.86028,0.50105,1.30804,2.30411,1.28385,0.0097525,0.0097525,0.0097525
52,650.672,1.00772,0.81587,1.12587,0.83993,0.76471,0.84518,0.49352,1.40112,1.96802,1.33194,0.00974755,0.00974755,0.00974755
53,663.269,1.02742,0.79927,1.11811,0.81993,0.80352,0.84109,0.50259,1.32181,5.4268,1.27785,0.0097426,0.0097426,0.0097426
54,675.816,1.03311,0.83348,1.14067,0.77109,0.76961,0.8401,0.49038,1.549,5.42329,1.40577,0.00973765,0.00973765,0.00973765
55,688.33,1.0198,0.81525,1.12923,0.87799,0.74077,0.84774,0.47458,1.38947,2.19374,1.32836,0.0097327,0.0097327,0.0097327
56,700.838,1.00948,0.79979,1.12469,0.79457,0.84314,0.86545,0.51158,1.29571,1.9932,1.25996,0.00972775,0.00972775,0.00972775
57,713.409,1.01409,0.7856,1.1186,0.81878,0.8416,0.87575,0.51769,1.26265,3.5645,1.26286,0.0097228,0.0097228,0.0097228
58,725.912,1.01719,0.80615,1.11324,0.7972,0.77077,0.82275,0.49331,1.21668,2.40185,1.2629,0.00971785,0.00971785,0.00971785
59,738.41,0.99917,0.79547,1.11984,0.82796,0.80211,0.85953,0.49886,1.3578,2.14968,1.28797,0.0097129,0.0097129,0.0097129
60,750.994,0.99615,0.7938,1.10735,0.76118,0.82353,0.8379,0.50834,1.36471,2.9563,1.30655,0.00970795,0.00970795,0.00970795
61,763.585,0.9893,0.76745,1.10135,0.85186,0.78922,0.8494,0.48493,1.34555,3.15851,1.33087,0.009703,0.009703,0.009703
62,776.164,1.01388,0.76752,1.12098,0.8238,0.77941,0.83777,0.4899,1.30598,4.24302,1.27242,0.00969805,0.00969805,0.00969805
63,788.654,0.96209,0.77656,1.10463,0.82416,0.82353,0.85343,0.51191,1.33363,3.90317,1.27917,0.0096931,0.0096931,0.0096931
64,801.227,0.97329,0.74683,1.09873,0.84832,0.76961,0.86251,0.51838,1.23699,3.10289,1.24914,0.00968815,0.00968815,0.00968815
65,813.815,1.00505,0.77656,1.12454,0.78616,0.83824,0.8531,0.50294,1.26181,2.9703,1.23099,0.0096832,0.0096832,0.0096832
66,826.327,0.96789,0.74177,1.09315,0.79818,0.73671,0.78982,0.46836,1.42897,2.84343,1.39003,0.00967825,0.00967825,0.00967825
67,838.908,1.00838,0.80489,1.10806,0.85156,0.81553,0.8819,0.52117,1.28406,2.7952,1.24732,0.0096733,0.0096733,0.0096733
68,851.498,0.96836,0.73863,1.08239,0.83344,0.80392,0.86033,0.52451,1.2885,2.43784,1.25327,0.00966835,0.00966835,0.00966835
69,864.003,0.96667,0.75095,1.09637,0.74116,0.86275,0.8455,0.50059,1.39577,2.5087,1.33576,0.0096634,0.0096634,0.0096634
70,876.573,1.00392,0.78124,1.11303,0.72791,0.79997,0.78411,0.44589,1.41013,8.42133,1.34042,0.00965845,0.00965845,0.00965845
71,889.087,1.01014,0.7868,1.13401,0.80818,0.83824,0.87256,0.5049,1.36759,2.50271,1.28526,0.0096535,0.0096535,0.0096535
72,901.726,0.94915,0.74808,1.10077,0.81817,0.83815,0.85404,0.51803,1.28198,3.08462,1.24717,0.00964855,0.00964855,0.00964855
73,914.279,0.965,0.75912,1.08362,0.80624,0.7751,0.8344,0.50128,1.39909,6.05448,1.31603,0.0096436,0.0096436,0.0096436
74,926.84,0.95781,0.76653,1.09044,0.89424,0.82895,0.90192,0.53472,1.33975,2.58347,1.2976,0.00963865,0.00963865,0.00963865
75,939.531,0.97948,0.73119,1.08676,0.79652,0.86347,0.8675,0.52938,1.3163,2.52576,1.26437,0.0096337,0.0096337,0.0096337
76,952.034,0.97094,0.80037,1.10196,0.81735,0.78972,0.86086,0.50604,1.32325,3.49084,1.28059,0.00962875,0.00962875,0.00962875
77,964.574,0.93547,0.73707,1.07859,0.78837,0.79412,0.83501,0.49126,1.32643,3.81405,1.30921,0.0096238,0.0096238,0.0096238
78,977.09,0.95607,0.75093,1.08548,0.839,0.81745,0.85535,0.49369,1.43535,2.18067,1.38656,0.00961885,0.00961885,0.00961885
79,989.614,0.95707,0.74112,1.09338,0.79178,0.85743,0.84864,0.50228,1.39568,2.72877,1.34996,0.0096139,0.0096139,0.0096139
80,1002.16,0.97174,0.77079,1.09571,0.77202,0.83333,0.88028,0.53806,1.3141,6.41419,1.25716,0.00960895,0.00960895,0.00960895
81,1014.97,0.93086,0.72822,1.0703,0.83071,0.78922,0.84203,0.50141,1.40546,2.90633,1.33387,0.009604,0.009604,0.009604
