epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,472.368,1.24717,0.74545,1.36767,0.81024,0.8499,0.8597,0.48665,1.42902,1.1161,1.74283,0.00191288,0.00191288,0.00191288
46,484.276,1.20356,0.7267,1.31737,0.84198,0.81339,0.85443,0.45113,1.56076,1.15887,1.8802,0.0019109,0.0019109,0.0019109
47,494.279,1.22705,0.75355,1.38446,0.53367,0.53753,0.50418,0.24857,1.91338,1.82693,2.21967,0.00190892,0.00190892,0.00190892
48,502.68,1.275,0.76982,1.40699,0.84033,0.84335,0.90813,0.5393,1.39516,0.78914,1.7093,0.00190694,0.00190694,0.00190694
49,511.7,1.23914,0.74418,1.36352,0.8684,0.84178,0.91133,0.52801,1.41268,0.80174,1.73226,0.00190496,0.00190496,0.00190496
50,519.317,1.24233,0.75791,1.35336,0.83727,0.86815,0.89604,0.50795,1.43849,0.72753,1.75045,0.00190298,0.00190298,0.00190298
51,528.712,1.20419,0.73167,1.36995,0.81461,0.82961,0.8755,0.4849,1.54442,0.75148,1.85562,0.001901,0.001901,0.001901
52,538.092,1.25265,0.76039,1.3971,0.8318,0.82759,0.88307,0.51006,1.48956,0.85601,1.82268,0.00189902,0.00189902,0.00189902
53,546.191,1.23011,0.74247,1.33642,0.80397,0.78905,0.84154,0.45289,1.53563,0.89672,1.89988,0.00189704,0.00189704,0.00189704
54,554.896,1.23095,0.73707,1.38592,0.78987,0.80325,0.84163,0.49068,1.41074,0.97909,1.71797,0.00189506,0.00189506,0.00189506
55,566.913,1.25897,0.73813,1.36822,0.80385,0.82556,0.84108,0.47559,1.51445,0.97626,1.83719,0.00189308,0.00189308,0.00189308
56,575.34,1.24266,0.72369,1.37113,0.86039,0.82502,0.88334,0.53001,1.34047,0.95534,1.63086,0.0018911,0.0018911,0.0018911
57,583.718,1.20109,0.72081,1.40848,0.86731,0.8618,0.91049,0.53225,1.38168,0.7407,1.68019,0.00188912,0.00188912,0.00188912
58,593.049,1.19574,0.72529,1.32655,0.88632,0.8215,0.8971,0.50795,1.46901,0.83382,1.76099,0.00188714,0.00188714,0.00188714
59,604.433,1.22815,0.77158,1.32974,0.83659,0.81339,0.86733,0.50212,1.5116,0.91844,1.81008,0.00188516,0.00188516,0.00188516
60,615.558,1.23985,0.76565,1.36072,0.85969,0.83272,0.88907,0.51932,1.47331,0.81703,1.7778,0.00188318,0.00188318,0.00188318
61,623.879,1.21002,0.73,1.32889,0.85233,0.79611,0.874,0.50465,1.48273,1.0239,1.78694,0.0018812,0.0018812,0.0018812
62,633.179,1.16763,0.6804,1.31417,0.83622,0.81542,0.87418,0.48697,1.58,0.96292,1.89788,0.00187922,0.00187922,0.00187922
63,645.762,1.21269,0.70589,1.3355,0.83474,0.82988,0.87213,0.49944,1.42888,0.93162,1.69275,0.00187724,0.00187724,0.00187724
64,655.906,1.22032,0.70894,1.35212,0.80475,0.80257,0.84767,0.46842,1.52768,1.06029,1.82736,0.00187526,0.00187526,0.00187526
65,664.363,1.20847,0.70774,1.36742,0.78617,0.8357,0.85056,0.4645,1.50706,1.34443,1.83381,0.00187328,0.00187328,0.00187328
